Age,Gender,Experience,Education,Interview Score,Test Score,Salary
27,m,11,PhD,9,9,5634.1
28,f,11,PhD,9,10,5633.71
29,m,10,PhD,7,8,5633.38
27,f,12,PhD,7,8,5632.96
24,f,11,PhD,8,9,5632.84
24,f,12,PhD,7,8,5632.75
30,m,9,PhD,6,8,5632.68
26,f,12,Ma,8,9,5632.58
30,f,10,PhD,8,9,5632.18
26,f,9,PhD,9,9,5631.99
26,f,11,PhD,7,8,5631.23
29,m,12,PhD,7,9,5630.81
27,m,10,PhD,8,8,5630.53
25,f,12,PhD,8,7,5630.43
22,m,11,Ma,7,7,5630.31
22,f,10,PhD,8,9,5629.22
27,f,10,PhD,9,8,5629.1
23,f,9,PhD,6,7,5628.4
25,f,13,PhD,7,8,5628.1
31,f,12,Ma,7,9,5627.9
27,f,10,PhD,7,9,5627.85
29,f,11,PhD,8,10,5627.65
28,m,9,PhD,7,6,5627.6
29,m,11,PhD,7,8,5627.52
25,f,11,PhD,8,9,5626.63
30,f,10,Ma,10,8,5626.57
26,m,9,PhD,7,9,5626.52
25,m,10,Ma,6,7,5625.98
34,m,13,PhD,8,9,5625.91
24,f,11,PhD,7,8,5625.27
27,m,10,PhD,7,8,5625.26
25,f,9,PhD,7,7,5625.07
24,m,12,PhD,8,8,5624.91
29,f,10,PhD,8,9,5624.85
28,f,10,PhD,6,7,5624.65
35,f,11,PhD,8,9,5623.9
30,m,11,PhD,7,8,5623.14
23,m,10,PhD,8,8,5623.12
28,f,9,PhD,9,9,5623.1
25,f,12,PhD,7,7,5622.69
20,m,12,Ma,8,7,5622.42
31,m,12,PhD,7,9,5622.08
26,f,10,PhD,7,8,5621.71
26,m,13,PhD,9,8,5621.4
28,m,10,PhD,8,9,5621.29
28,m,8,PhD,7,8,5621.16
25,f,14,Ma,8,8,5620.64
25,f,13,PhD,8,8,5620.61
28,m,11,PhD,6,8,5619.89
31,f,11,PhD,6,6,5619.12
30,f,8,PhD,8,9,5619.1
24,m,10,PhD,7,10,5618.88
30,f,10,PhD,7,8,5618.69
25,m,13,PhD,8,9,5617.31
27,m,13,Ma,8,6,5617.3
30,m,12,PhD,9,8,5617.12
30,m,11,PhD,7,8,5617.08
29,m,11,PhD,8,7,5616.92
28,f,11,PhD,8,8,5616.58
29,m,10,PhD,8,9,5616.58
25,f,13,PhD,7,8,5616.1
29,m,9,PhD,8,9,5616.06
27,m,12,PhD,7,8,5615.94
25,f,12,PhD,7,10,5615.03
30,f,9,PhD,7,9,5614.34
30,f,13,PhD,7,9,5614.06
26,f,11,PhD,9,8,5613.9
23,m,10,Ma,7,9,5613.78
29,f,11,PhD,7,8,5613.5
26,m,11,PhD,7,8,5613.06
24,f,12,PhD,7,8,5612.34
26,f,12,PhD,7,8,5612.19
27,f,12,PhD,6,7,5611.69
24,f,12,Ma,8,10,5611.57
29,f,8,PhD,7,7,5611.26
24,f,11,PhD,8,7,5611.24
26,f,12,PhD,7,8,5610.49
30,m,11,PhD,7,8,5610.3
30,m,12,PhD,9,9,5610.09
32,m,14,Ma,7,7,5609.96
29,m,12,PhD,8,8,5609.64
30,f,12,PhD,8,9,5609.52
28,m,13,Ma,8,10,5609.48
30,m,11,PhD,9,8,5609
24,f,11,PhD,7,9,5608.45
23,m,11,PhD,8,8,5607.94
24,m,12,PhD,8,10,5607.37
28,f,15,Ma,7,6,5607.29
29,m,7,PhD,7,10,5606.91
28,f,12,PhD,7,8,5606.82
27,m,10,PhD,8,6,5606.73
28,f,8,PhD,8,9,5606.73
28,f,10,PhD,7,10,5606.73
27,m,13,PhD,7,7,5606.27
28,m,8,PhD,9,9,5606.05
28,f,10,PhD,7,8,5605.99
28,f,11,PhD,6,7,5605.92
26,f,11,PhD,9,10,5605.51
29,f,10,PhD,7,8,5605.32
25,m,10,PhD,7,8,5604.61
20,m,9,PhD,7,8,5604.59
30,f,12,PhD,7,8,5604.42
29,m,9,PhD,8,9,5604.14
28,m,10,PhD,8,8,5603.95
28,f,14,Ma,8,8,5603.63
24,f,12,PhD,8,9,5603.58
28,m,14,PhD,8,8,5603.41
30,m,12,PhD,9,9,5603.3
26,m,11,PhD,7,10,5603.07
24,f,9,PhD,7,10,5602.7
25,m,11,PhD,6,7,5601.95
30,m,11,PhD,8,9,5600.63
24,f,9,PhD,7,8,5600.37
27,m,12,PhD,8,8,5600.3
27,f,10,PhD,7,9,5599.99
26,m,9,PhD,6,7,5599.8
25,m,13,Ma,7,8,5599.19
26,m,11,PhD,7,10,5599.09
29,f,9,Ma,8,8,5599.07
28,f,13,PhD,5,8,5599.02
24,m,13,PhD,8,8,5598.91
27,f,8,PhD,8,8,5598.12
29,f,9,PhD,7,9,5598.07
30,m,10,PhD,7,10,5598.07
27,m,14,Ma,5,8,5598.06
26,f,13,PhD,7,9,5597.8
30,f,11,PhD,7,9,5597.41
29,f,10,PhD,8,9,5597.35
28,f,12,PhD,7,8,5596.97
33,f,12,Ma,8,9,5596.86
31,f,11,PhD,7,8,5596.66
28,f,11,Ma,8,9,5596.24
30,m,11,PhD,6,9,5596.1
28,m,11,PhD,7,9,5595.04
28,f,13,PhD,7,8,5594.83
22,f,14,PhD,8,8,5594.44
26,m,10,PhD,8,8,5594.19
27,m,8,PhD,8,7,5593.77
30,m,11,PhD,7,10,5593.45
26,f,12,PhD,8,6,5593.28
25,f,12,PhD,7,9,5592.95
29,m,10,PhD,8,9,5592.77
31,m,12,PhD,8,9,5592.57
29,m,13,PhD,8,10,5592.51
29,m,12,PhD,7,9,5592.37
27,m,12,PhD,7,7,5592.19
32,m,9,PhD,7,9,5592.18
29,f,12,PhD,6,6,5591.87
29,m,13,PhD,6,10,5591.38
24,f,14,PhD,8,8,5591.36
28,f,13,PhD,7,8,5591.09
26,m,13,PhD,6,8,5590.39
29,m,14,PhD,8,9,5588.84
28,f,9,Ma,8,9,5588.51
24,m,12,Ma,6,9,5588.27
31,m,12,PhD,7,8,5588.09
28,f,12,Ma,8,8,5587.94
23,m,12,PhD,9,8,5587.44
28,m,10,PhD,8,9,5587.33
31,f,12,PhD,9,8,5587.18
26,m,10,PhD,7,8,5587.02
28,m,8,PhD,8,8,5586.61
29,f,10,PhD,9,7,5584.98
32,m,13,PhD,6,8,5584.9
26,m,11,PhD,6,8,5584.82
30,f,12,Ma,7,9,5584.76
29,f,12,PhD,8,8,5584.56
29,f,14,PhD,7,9,5584.32
30,f,8,PhD,7,9,5583.8
32,f,11,PhD,7,9,5583.67
28,f,11,PhD,9,8,5583.43
26,m,7,PhD,6,7,5583.3
29,f,12,PhD,8,7,5583.28
27,f,11,PhD,8,8,5582.39
32,m,13,Ma,8,9,5581.92
30,f,13,PhD,8,7,5581.49
28,m,12,PhD,5,8,5580.92
29,m,13,PhD,7,8,5580.82
26,m,12,Ma,7,9,5580.66
28,m,15,Ma,9,8,5580.41
28,m,9,PhD,6,7,5579.7
27,f,9,PhD,7,9,5579.68
28,m,11,PhD,7,8,5579.63
24,f,12,PhD,7,9,5579.39
27,m,11,PhD,7,8,5579.3
26,f,10,PhD,7,9,5578.92
29,m,10,PhD,7,9,5578.72
26,f,9,PhD,8,8,5577.89
25,m,12,PhD,7,9,5577.57
23,f,8,PhD,8,7,5577.48
26,m,12,PhD,6,9,5577.39
28,m,9,PhD,7,9,5577.09
29,m,11,PhD,7,8,5577.01
28,f,10,PhD,8,9,5576.96
26,f,9,PhD,8,7,5576.8
27,m,10,PhD,8,8,5575.45
25,f,9,PhD,7,8,5575.24
26,f,9,PhD,8,9,5574.46
30,f,11,PhD,7,9,5574.24
27,f,9,PhD,7,8,5574.1
23,f,11,PhD,6,7,5574.08
26,f,10,PhD,7,9,5573.64
28,f,10,PhD,7,8,5573.4
27,m,11,PhD,7,8,5572.87
27,m,11,Ma,7,10,5572.65
28,m,13,PhD,7,7,5572.22
26,m,14,PhD,7,8,5571.49
32,f,11,PhD,7,9,5571.42
26,m,10,PhD,7,9,5571.13
29,f,8,PhD,6,9,5571.03
29,f,13,PhD,7,8,5570.94
21,f,9,PhD,7,9,5570.85
27,f,13,PhD,7,8,5570.42
29,m,9,PhD,7,9,5570.16
30,f,10,PhD,8,8,5569.94
31,f,13,Ma,6,8,5569.61
30,f,9,PhD,8,8,5569.54
30,m,10,PhD,7,9,5569.2
25,f,11,PhD,8,8,5568.83
30,f,9,PhD,8,9,5568.65
26,f,10,PhD,7,9,5567.94
27,f,10,Ma,7,8,5567.9
26,m,9,PhD,6,7,5567.55
28,f,12,PhD,6,9,5567.43
29,f,11,PhD,7,9,5567.28
28,m,11,PhD,8,8,5566.92
25,f,15,PhD,7,8,5566.49
27,m,11,PhD,7,8,5566.37
28,m,13,PhD,7,9,5566.31
29,m,11,PhD,6,7,5566.28
27,m,12,PhD,7,9,5566.26
32,m,8,PhD,7,7,5566.18
28,m,12,PhD,6,8,5565.13
27,f,9,PhD,8,8,5565.06
25,f,12,PhD,8,9,5564.44
26,f,11,Ma,8,9,5564.18
29,m,8,PhD,7,8,5563.5
30,m,9,PhD,8,7,5563.36
28,f,9,PhD,7,9,5563.26
26,f,7,Ma,6,7,5563.12
28,m,12,PhD,8,8,5563.03
26,f,9,PhD,8,10,5563.03
20,f,13,PhD,7,9,5562.96
31,f,12,PhD,8,8,5562.88
26,m,11,Ma,9,8,5562.81
28,f,10,PhD,8,8,5562.4
24,f,10,PhD,8,8,5562.18
28,m,11,Ma,8,9,5561.98
25,m,8,PhD,7,9,5561.73
28,m,9,PhD,7,9,5561.65
26,m,11,Ma,8,10,5561.46
26,f,13,PhD,6,7,5561.45
26,f,11,Ma,9,7,5561.44
29,f,9,PhD,9,9,5561.39
29,m,9,PhD,7,8,5561
28,m,12,PhD,8,10,5560.9
27,f,10,PhD,7,8,5560.89
31,m,9,PhD,7,8,5559.97
24,m,9,PhD,8,10,5559.38
24,m,11,PhD,8,8,5559.2
26,m,9,PhD,8,9,5559.05
28,m,11,PhD,8,8,5558.96
25,f,9,Ma,7,8,5558.65
25,m,13,Ma,7,8,5557.52
27,f,12,PhD,8,9,5557.44
28,m,8,PhD,7,10,5557.39
29,f,11,PhD,8,9,5557.35
26,f,11,Ma,6,6,5557.33
25,f,10,PhD,8,7,5557.28
28,m,11,Ma,8,9,5557.11
27,m,12,PhD,7,9,5556.54
29,f,13,PhD,8,10,5555.65
32,m,9,PhD,8,8,5555.56
28,m,13,PhD,8,8,5555.13
26,f,8,PhD,9,8,5554.84
29,m,11,PhD,7,6,5554.67
29,m,8,PhD,8,7,5554.51
29,f,14,PhD,8,8,5554.41
28,f,12,PhD,6,9,5554.41
26,f,10,PhD,7,10,5554.2
32,f,10,PhD,8,8,5554.01
25,m,13,PhD,8,9,5553.99
29,f,12,PhD,8,10,5553.96
23,f,9,PhD,9,8,5553.88
30,m,12,PhD,7,9,5553.73
26,f,11,PhD,7,9,5553.68
25,f,11,PhD,7,7,5553.56
27,f,10,PhD,7,10,5553.48
26,f,8,PhD,8,9,5553.33
26,m,9,PhD,7,9,5553.13
27,f,9,PhD,8,8,5553.07
31,f,12,PhD,7,8,5552.63
27,f,10,PhD,7,8,5552.53
29,f,10,PhD,8,8,5552.48
26,m,11,Ma,8,9,5552.35
28,m,12,PhD,7,8,5552.08
24,m,14,PhD,7,7,5551.89
29,m,12,PhD,8,8,5551.18
29,f,9,PhD,10,8,5551.01
25,f,14,Ma,7,8,5550.84
31,f,12,PhD,9,10,5550.77
27,m,10,PhD,6,7,5550.7
24,m,11,Ma,7,8,5550.67
28,f,11,PhD,7,8,5550.39
26,f,10,PhD,7,9,5550.36
28,f,11,PhD,7,7,5550.14
28,m,10,PhD,6,7,5550.07
26,f,8,PhD,7,9,5550.01
28,m,11,PhD,6,7,5549.81
30,m,7,PhD,8,8,5549.04
26,f,11,PhD,9,8,5548.37
32,m,11,PhD,8,8,5547.06
30,f,10,PhD,7,8,5546.97
26,m,13,PhD,7,7,5546.94
25,m,10,PhD,6,8,5546.9
30,m,10,PhD,7,9,5546.74
27,m,10,PhD,7,8,5546.57
25,m,7,PhD,7,8,5546.54
27,m,12,PhD,8,9,5546.15
27,m,13,PhD,9,8,5546.02
25,m,10,PhD,9,9,5545.67
28,f,10,PhD,6,7,5545.53
30,m,11,PhD,9,8,5545.44
30,f,14,PhD,7,9,5545.3
29,f,12,PhD,8,8,5545.19
29,m,9,PhD,7,8,5545.06
29,f,10,Ma,8,7,5544.74
29,f,10,PhD,8,10,5544.57
31,m,11,PhD,6,8,5544.49
27,f,11,PhD,8,10,5544.37
28,f,10,PhD,8,9,5544.34
28,f,11,Ma,7,10,5544.22
27,f,11,PhD,8,8,5544.03
29,m,12,PhD,6,9,5543.97
28,m,9,PhD,9,8,5543.64
23,m,7,PhD,7,8,5543.61
26,f,11,PhD,8,9,5543.47
28,f,11,PhD,7,9,5543.33
30,m,8,PhD,8,8,5543.3
25,m,10,PhD,7,8,5542.55
27,f,12,Ma,7,7,5542.16
27,f,14,PhD,7,9,5542.09
26,f,10,PhD,7,8,5541.99
29,f,12,PhD,8,10,5540.85
28,m,8,PhD,7,10,5540.69
28,m,7,PhD,7,8,5540.5
24,f,11,Ma,7,9,5540.5
28,m,10,PhD,8,8,5540.44
26,f,9,PhD,8,7,5540.16
28,f,9,PhD,7,8,5540.07
29,f,9,PhD,8,7,5539.92
22,f,12,PhD,8,8,5539.87
27,m,10,PhD,8,9,5539.85
31,m,11,PhD,8,9,5539.71
27,m,13,PhD,5,7,5539.24
27,m,14,Ma,8,9,5538.98
27,m,9,PhD,8,8,5538.45
27,f,9,PhD,8,10,5538.32
30,m,10,Ma,8,7,5538.21
29,f,10,PhD,7,9,5537.91
29,m,8,Ma,8,9,5537.49
27,f,10,PhD,7,9,5537.27
33,f,8,PhD,7,6,5536.98
29,f,11,PhD,7,8,5536.79
26,f,11,PhD,7,9,5536.76
24,f,9,PhD,6,9,5536.75
28,m,11,Ma,8,10,5536.7
24,m,13,PhD,8,9,5535.42
26,m,14,Ma,8,8,5535.09
29,m,10,Ma,8,9,5534.62
27,m,11,PhD,8,9,5534.61
32,m,9,PhD,6,8,5534.11
24,m,9,PhD,8,8,5533.94
35,m,10,PhD,9,8,5533.63
28,m,10,PhD,8,8,5533.31
29,m,10,PhD,7,8,5533.21
25,f,11,PhD,7,9,5533.01
29,m,11,PhD,8,9,5532.72
27,f,14,PhD,8,8,5532.46
24,m,9,PhD,8,7,5532.3
23,f,8,Ma,7,7,5531.88
25,m,11,PhD,7,7,5531.08
27,m,14,Ma,8,10,5530.69
26,m,7,PhD,7,8,5530.39
26,f,8,PhD,8,8,5530.39
28,m,12,PhD,6,9,5530.12
30,f,9,PhD,8,10,5530.04
25,f,11,PhD,9,9,5529.86
29,m,12,Ma,8,8,5529.38
24,f,8,PhD,8,9,5529.22
25,f,12,PhD,8,10,5528.68
30,f,12,PhD,8,9,5528.67
26,m,12,Ma,7,10,5527.97
25,f,11,PhD,7,8,5527.55
33,f,12,Ma,9,9,5527.29
30,f,13,PhD,8,8,5527.28
27,m,11,Ma,7,8,5527.24
28,m,9,PhD,7,9,5526.82
29,f,11,Ma,8,8,5526.48
25,f,11,Ma,7,10,5526.41
25,m,9,PhD,9,7,5526.22
27,f,10,PhD,9,8,5525.85
29,f,11,PhD,7,8,5525.78
25,f,10,PhD,8,8,5525.39
30,m,10,PhD,9,9,5524.67
30,m,12,Ma,8,8,5524.15
29,f,10,PhD,8,8,5524.12
28,m,10,PhD,8,9,5524.08
28,m,8,PhD,8,9,5522.64
30,m,9,PhD,7,8,5522.55
28,f,10,PhD,7,9,5521.6
26,f,9,PhD,8,7,5521.58
26,f,11,Ma,7,9,5521.39
30,m,10,PhD,8,8,5521.2
29,f,11,PhD,7,8,5521.03
27,m,10,PhD,8,8,5520.8
29,f,9,PhD,8,9,5520.59
30,m,9,Ma,8,9,5520.39
30,f,11,PhD,8,9,5520.38
31,m,12,PhD,7,8,5520.16
28,m,12,PhD,7,10,5519.65
27,m,12,PhD,8,8,5519.48
31,f,11,Ma,8,9,5519.48
26,f,10,Ma,9,8,5519.27
25,f,11,PhD,7,7,5518.85
30,m,12,PhD,8,8,5518.48
28,f,12,Ma,7,9,5517.96
33,m,13,PhD,8,8,5517.88
29,f,8,PhD,6,7,5517.67
24,m,10,PhD,8,9,5517.39
28,m,11,PhD,7,9,5517.26
29,f,9,PhD,8,8,5517.12
30,f,9,PhD,8,8,5516.98
28,m,10,PhD,9,8,5516.81
26,m,9,PhD,6,8,5516.22
31,m,11,PhD,8,8,5516.2
32,f,11,PhD,8,9,5516.2
29,m,10,PhD,7,9,5515.65
35,f,10,PhD,7,7,5515.28
26,m,8,PhD,9,8,5515.15
25,f,10,PhD,7,8,5514.79
22,f,8,PhD,8,9,5514.78
27,m,12,PhD,7,8,5513.27
26,f,10,PhD,8,9,5513.09
29,f,9,PhD,8,10,5513.04
26,f,8,PhD,8,8,5512.7
28,f,12,PhD,8,7,5512.68
26,m,8,PhD,7,8,5512.61
29,f,10,Ma,7,9,5512.25
25,f,10,PhD,9,9,5511.84
31,m,9,PhD,8,8,5511.42
30,m,14,PhD,7,8,5511.01
24,m,10,PhD,6,7,5510.6
27,m,8,PhD,7,9,5510.17
28,f,10,PhD,7,8,5510.03
28,m,11,PhD,8,9,5509.56
29,m,10,PhD,10,8,5509.23
28,f,10,PhD,8,8,5509.2
26,f,7,PhD,8,9,5509.19
27,m,11,Ma,8,8,5508.74
24,m,13,PhD,8,9,5508.63
27,f,9,Ma,6,7,5508.24
28,m,12,Ma,8,8,5508.2
31,f,10,PhD,6,7,5507.92
25,m,12,Ma,8,8,5507.83
25,m,11,PhD,7,9,5507.72
28,f,10,Ma,7,7,5507.09
24,f,10,PhD,7,9,5506.65
26,f,10,PhD,8,9,5506.39
32,m,11,Ma,6,9,5505.98
32,f,12,PhD,7,7,5505.44
29,m,10,PhD,7,9,5505.41
30,m,12,PhD,6,7,5505.2
23,m,7,PhD,9,8,5504.84
33,m,12,Ma,6,7,5504.79
24,m,11,PhD,7,8,5504.77
28,f,10,PhD,8,8,5504.17
25,f,11,PhD,8,10,5503.84
30,f,10,PhD,5,7,5503.77
25,f,10,PhD,8,8,5503.68
27,m,13,PhD,8,8,5503.57
26,m,12,Ma,8,9,5503.38
25,m,12,PhD,8,9,5503.21
27,f,12,PhD,7,9,5503.16
30,m,12,PhD,7,8,5502.51
29,f,8,PhD,7,7,5502.39
28,m,12,PhD,7,9,5502.1
27,f,11,Ma,8,9,5501.98
31,f,11,PhD,6,6,5501.78
29,m,10,PhD,8,7,5501.6
26,f,11,Ma,7,9,5501.55
29,f,11,Ma,8,10,5501.47
25,m,15,Ma,7,7,5501.4
26,f,7,PhD,8,6,5501.32
31,f,12,Ma,9,8,5501.31
27,f,8,PhD,8,8,5501.3
29,f,11,PhD,8,9,5500.93
32,m,13,Ma,6,7,5500.65
28,f,10,Ma,7,8,5500.58
30,m,8,PhD,9,8,5500.25
26,f,10,Ma,8,8,5500.22
30,m,10,PhD,8,8,5500.14
29,f,10,Ma,7,8,5499.47
26,m,10,PhD,8,9,5499.34
28,m,13,PhD,8,9,5499.26
31,m,10,PhD,7,10,5499.25
25,m,12,PhD,8,9,5499.17
22,f,11,PhD,7,8,5499.13
24,f,11,PhD,7,10,5498.82
26,f,11,PhD,8,9,5498.78
30,f,8,PhD,7,9,5498.31
27,f,13,PhD,8,7,5498.2
27,f,8,PhD,7,8,5498.18
31,f,11,PhD,6,8,5498.12
28,m,10,PhD,6,6,5497.48
26,f,8,PhD,7,9,5497.39
27,f,10,PhD,9,9,5497.32
29,f,11,PhD,7,8,5497.24
26,m,9,PhD,9,10,5497
30,m,11,PhD,7,9,5496.81
29,m,10,PhD,7,9,5496.72
30,m,8,PhD,9,8,5495.96
27,m,13,PhD,7,7,5495.29
26,m,12,PhD,7,8,5494.79
29,f,10,PhD,6,6,5494.69
28,f,14,PhD,8,9,5494.6
27,m,9,PhD,8,8,5494.5
27,f,15,PhD,7,10,5493.97
27,m,10,PhD,7,9,5493.72
27,m,9,PhD,8,8,5493.42
27,m,10,PhD,8,8,5493.26
28,f,10,PhD,8,8,5493.17
27,m,10,PhD,7,8,5493.03
29,m,12,PhD,7,8,5492.86
29,f,10,PhD,8,9,5492.63
26,m,12,PhD,9,10,5492.54
27,m,14,PhD,8,8,5492.4
25,f,11,PhD,8,7,5491.78
26,m,13,Ma,7,8,5491.7
30,f,10,PhD,6,8,5491.66
31,f,10,Ma,7,10,5491.42
34,m,9,PhD,9,9,5490.92
29,f,12,PhD,7,8,5490.05
25,m,10,PhD,6,8,5489.74
27,m,12,PhD,8,8,5489.52
23,m,10,PhD,8,7,5489.46
28,f,9,Ma,6,9,5489.27
29,f,12,PhD,8,8,5488.82
27,m,11,PhD,7,9,5488.74
24,f,10,PhD,8,7,5488.61
28,f,13,PhD,7,8,5488.45
23,f,10,Ma,8,8,5488.37
28,m,10,Ma,8,8,5488.37
30,f,7,Ma,6,8,5488.32
31,f,9,PhD,7,9,5488.24
34,f,11,PhD,8,8,5488.12
26,f,11,Ma,8,9,5488.12
29,m,10,PhD,8,7,5487.76
25,m,13,PhD,7,9,5487.53
29,m,10,Ma,8,9,5487.43
29,f,10,Ma,8,7,5487.33
27,f,12,Ma,7,9,5487.18
26,m,10,PhD,7,10,5487.08
24,m,12,PhD,9,8,5487.04
32,f,15,PhD,8,9,5486.67
29,m,10,PhD,8,8,5486.24
25,f,11,PhD,7,7,5486.19
26,m,10,Ma,8,8,5486.01
31,m,11,PhD,7,7,5485.86
25,m,11,PhD,7,8,5485.86
33,f,10,PhD,6,8,5485.84
27,m,10,Ma,7,8,5485.79
27,f,9,PhD,8,8,5485.56
27,f,11,Ma,7,8,5484.44
28,f,13,PhD,7,8,5484.14
25,m,10,PhD,8,9,5484.08
29,m,14,PhD,8,7,5483.96
28,f,10,PhD,7,8,5483.59
31,f,11,Ma,6,8,5483.56
24,f,9,PhD,9,8,5482.9
23,f,9,Ma,8,8,5482.72
27,m,9,PhD,7,9,5482.69
28,m,12,PhD,7,8,5482.22
27,f,12,PhD,6,9,5482.19
29,m,12,PhD,9,9,5482
22,f,9,Ma,8,9,5481.94
30,f,8,PhD,8,9,5481.93
26,f,11,Ma,8,8,5481.69
28,f,13,PhD,7,8,5481.59
27,m,13,PhD,7,8,5481.47
26,f,10,PhD,8,10,5481.24
28,m,11,PhD,6,7,5480.84
28,m,10,PhD,9,8,5479.84
25,f,10,PhD,8,7,5479.59
29,m,13,PhD,6,7,5479.46
33,m,10,PhD,9,7,5478.89
29,f,9,PhD,8,8,5478.85
26,f,8,PhD,7,8,5478.8
31,f,12,PhD,9,8,5478.6
29,f,13,PhD,8,9,5478.49
30,f,12,PhD,9,10,5478.23
22,m,10,PhD,7,9,5478.18
21,m,11,PhD,9,8,5477.95
30,f,10,Ma,8,8,5477.92
25,m,12,Ma,8,8,5477.83
23,f,10,PhD,7,8,5477.19
27,m,10,PhD,7,8,5477.04
35,f,11,Ma,8,7,5476.8
30,f,10,PhD,9,8,5476.59
31,m,9,PhD,7,10,5476.19
30,m,8,PhD,7,9,5476.14
29,f,11,PhD,7,10,5475.76
26,f,9,PhD,7,9,5475.74
28,f,10,PhD,8,8,5475.68
27,m,7,PhD,8,9,5475.54
26,m,12,Ma,8,9,5475.05
28,f,11,PhD,8,8,5474.8
26,m,15,Ma,7,9,5474.75
27,f,10,PhD,8,9,5474.1
25,f,9,PhD,8,8,5473.99
27,f,9,PhD,7,8,5473.98
26,m,11,PhD,6,7,5473.91
24,f,9,PhD,7,9,5473.79
25,f,10,PhD,7,10,5473.61
28,f,11,PhD,8,9,5473.5
28,m,10,PhD,8,10,5473.27
29,f,11,PhD,8,9,5473.26
30,m,12,Ma,8,10,5473.03
25,f,12,PhD,8,9,5472.71
25,m,7,PhD,9,8,5472.67
27,f,8,PhD,9,9,5472.57
27,f,9,PhD,8,9,5472.24
27,f,12,Ma,8,9,5472.12
26,f,10,Ma,8,8,5471.67
26,f,9,PhD,8,8,5471.53
25,f,12,PhD,7,10,5471.49
26,f,10,Ma,7,8,5471.36
27,f,10,PhD,8,8,5471.36
24,m,9,PhD,8,7,5471.32
30,m,11,PhD,8,8,5471.24
23,f,12,Ma,7,9,5470.97
25,f,12,Ma,7,8,5469.46
31,f,9,PhD,8,7,5469.41
28,m,9,Ma,9,9,5469.23
28,m,12,PhD,8,10,5468.93
28,f,10,PhD,9,9,5468.86
28,f,11,PhD,8,8,5468.51
29,m,10,PhD,6,7,5468.38
29,f,11,PhD,6,6,5467.76
25,f,10,PhD,8,8,5467.75
28,m,11,PhD,7,8,5467.13
31,m,12,PhD,7,8,5466.93
29,f,12,PhD,9,9,5466.65
24,f,15,PhD,8,10,5466.45
29,m,11,Ma,7,8,5465.86
29,m,10,PhD,7,8,5464.32
26,f,9,PhD,7,7,5464.22
23,f,8,PhD,9,9,5464.12
26,m,11,Ma,8,9,5463.92
28,m,9,PhD,7,10,5463.67
27,f,11,Ma,7,9,5463.31
27,m,12,PhD,7,9,5462.76
30,f,6,PhD,8,9,5462.75
28,f,10,Ma,7,8,5462.7
24,m,11,PhD,8,8,5462.61
25,m,9,PhD,7,8,5462.53
29,f,9,PhD,7,10,5461.96
26,f,12,PhD,9,9,5461.9
26,f,10,PhD,8,7,5461.72
27,f,9,PhD,8,9,5461.58
31,m,13,PhD,8,8,5461.46
26,f,11,Ma,9,7,5460.87
30,f,11,PhD,8,8,5460.72
23,f,10,PhD,8,9,5460.72
28,m,11,PhD,8,9,5460.47
29,f,11,PhD,7,9,5460.38
27,m,7,PhD,7,9,5460.07
28,m,11,Ma,8,8,5459.82
30,f,8,PhD,8,10,5459.67
32,m,11,PhD,7,7,5458.92
28,m,9,Ma,7,9,5458.75
27,m,10,PhD,8,9,5458.56
30,f,9,PhD,7,10,5458.22
28,f,10,PhD,8,8,5458.2
29,f,9,Ma,8,6,5458.04
30,f,12,Ma,6,8,5458.01
27,f,13,Ma,9,8,5457.58
28,f,10,PhD,7,7,5456.74
24,f,9,PhD,8,9,5456.58
24,f,11,PhD,6,7,5456.21
27,f,10,PhD,8,9,5455.99
28,m,8,PhD,7,8,5455.87
28,f,9,PhD,8,9,5455.7
29,m,10,Ma,7,9,5455.64
31,m,10,PhD,7,9,5455.41
24,f,10,PhD,6,8,5455.18
30,m,12,PhD,7,8,5454.7
27,f,8,PhD,7,10,5454.47
26,f,11,PhD,8,9,5453.56
30,f,12,PhD,6,9,5453.43
24,m,13,PhD,7,8,5453.33
28,m,9,PhD,8,8,5453.15
28,f,9,PhD,7,8,5453.13
26,f,10,PhD,7,10,5452.98
26,m,10,PhD,7,9,5452.63
32,f,12,PhD,8,8,5452.6
30,m,9,PhD,8,9,5452.39
26,m,12,PhD,7,9,5452.3
30,f,12,PhD,7,8,5451.98
27,m,11,PhD,8,9,5451.89
32,f,10,PhD,8,7,5451.76
34,f,10,PhD,7,9,5451.56
26,f,12,PhD,7,9,5451.44
25,m,8,PhD,6,8,5451.12
26,m,9,Ma,8,7,5450.6
27,f,12,Ma,8,9,5450.2
30,f,10,Ma,6,9,5449.95
26,f,13,Ma,7,9,5449.93
29,m,12,PhD,8,9,5449.85
24,f,12,PhD,7,8,5449.8
27,f,10,PhD,7,8,5449.71
25,f,12,PhD,8,9,5449.6
28,f,10,PhD,7,8,5449.58
29,f,10,PhD,8,8,5449.43
27,m,11,PhD,7,8,5449.39
25,m,10,PhD,6,7,5449.36
24,f,11,PhD,8,8,5449.28
24,m,10,PhD,7,9,5449.07
27,f,11,PhD,7,9,5448.53
29,m,9,PhD,8,10,5447.97
28,f,12,Ma,8,9,5447.81
27,m,10,Ma,7,10,5447.2
29,m,12,PhD,8,8,5446.98
29,f,11,PhD,8,9,5446.76
26,f,11,Ma,6,8,5446.7
