Age,Gender,Experience,Education,Interview Score,Test Score,Salary
23,m,11,PhD,8,8,5166.55
30,m,10,PhD,7,8,5166.27
24,m,12,PhD,8,10,5165.98
29,m,7,PhD,7,10,5165.52
27,m,10,PhD,8,6,5165.34
27,m,13,PhD,7,7,5164.88
29,m,11,PhD,8,9,5164.84
28,m,8,PhD,9,9,5164.66
26,m,13,Ma,8,8,5164.29
26,m,9,PhD,8,8,5164.28
28,m,11,PhD,7,8,5164.24
31,m,8,PhD,8,9,5164.19
26,m,14,Ma,8,8,5163.33
25,m,10,PhD,7,8,5163.22
20,m,9,PhD,7,8,5163.2
29,m,9,PhD,8,9,5162.75
28,m,10,PhD,8,8,5162.56
23,m,10,PhD,8,8,5162.55
24,m,11,PhD,7,9,5162.21
30,m,12,PhD,9,9,5161.91
26,m,11,PhD,7,10,5161.68
26,m,10,PhD,8,9,5161.63
28,m,10,PhD,7,9,5161.11
26,m,13,Ma,7,9,5160.77
25,m,11,PhD,6,7,5160.56
27,m,12,PhD,7,7,5159.84
30,m,12,PhD,8,8,5159.78
27,m,12,PhD,6,7,5159.39
30,m,11,PhD,8,9,5159.24
27,m,12,PhD,8,8,5158.91
28,m,12,PhD,8,9,5158.66
26,m,9,PhD,6,7,5158.41
25,m,13,Ma,7,8,5157.8
26,m,11,PhD,7,10,5157.7
29,m,12,PhD,6,8,5157.65
24,m,13,PhD,8,8,5157.52
24,m,12,PhD,7,9,5157.15
30,m,10,PhD,7,10,5156.68
27,m,14,Ma,5,8,5156.67
29,m,9,PhD,6,7,5156.57
28,m,10,PhD,7,9,5156.11
28,m,10,PhD,7,8,5155.88
28,m,12,PhD,7,7,5155.77
25,m,12,PhD,8,9,5155.32
32,m,9,PhD,8,8,5154.75
30,m,11,PhD,6,9,5154.71
25,m,11,PhD,8,8,5154.55
32,m,10,PhD,6,6,5153.94
26,m,10,PhD,6,8,5153.87
28,m,11,PhD,7,9,5153.65
26,m,10,PhD,8,8,5152.8
30,m,11,PhD,7,10,5152.06
31,m,11,PhD,10,8,5151.49
29,m,10,PhD,8,9,5151.38
29,m,12,PhD,7,9,5150.98
27,m,12,PhD,7,7,5150.8
32,m,9,PhD,7,9,5150.79
28,m,10,PhD,7,8,5150.51
28,m,9,PhD,7,10,5150.06
30,m,9,PhD,7,8,5149.26
28,m,11,PhD,7,8,5148.61
26,m,11,PhD,8,8,5148.56
26,m,13,PhD,7,9,5148.53
29,m,10,PhD,7,9,5147.76
29,m,14,PhD,8,9,5147.45
26,m,12,PhD,7,9,5147.33
28,m,12,Ma,7,8,5147.16
28,m,11,Ma,6,8,5147.04
31,m,11,PhD,6,6,5146.96
24,m,12,Ma,6,9,5146.88
31,m,12,PhD,7,8,5146.7
23,m,12,PhD,9,8,5146.05
28,m,10,PhD,8,9,5145.94
26,m,10,PhD,7,8,5145.63
25,m,11,PhD,9,9,5144.78
26,m,12,PhD,8,8,5144.53
26,m,10,PhD,8,10,5144.53
26,m,10,Ma,8,9,5144.35
27,m,7,PhD,9,7,5143.95
29,m,11,PhD,9,9,5143.87
29,m,11,PhD,7,8,5143.47
26,m,11,PhD,6,8,5143.43
28,m,10,Ma,6,8,5142.26
26,m,7,PhD,6,7,5141.91
29,m,12,PhD,8,8,5141.26
32,m,13,Ma,8,9,5140.53
28,m,12,PhD,5,8,5139.53
29,m,13,PhD,7,8,5139.43
26,m,12,Ma,7,9,5139.27
28,m,15,Ma,9,8,5139.02
28,m,9,PhD,6,7,5138.31
28,m,11,PhD,7,8,5138.24
29,m,10,PhD,7,9,5137.33
30,m,12,PhD,7,9,5137.01
26,m,12,PhD,6,9,5136
29,m,11,PhD,7,8,5135.62
23,m,9,PhD,7,7,5135.61
22,m,10,PhD,7,8,5135.24
26,m,12,PhD,9,7,5135.23
27,m,9,PhD,6,7,5135.03
24,m,9,Ma,6,7,5134.83
27,m,10,Ma,8,9,5134.16
27,m,10,PhD,8,8,5134.06
28,m,11,PhD,7,10,5132.37
28,m,9,PhD,8,7,5131.8
26,m,9,Ma,8,9,5131.53
27,m,11,PhD,7,8,5131.48
27,m,11,Ma,7,10,5131.26
27,m,8,PhD,6,8,5131.02
28,m,13,PhD,7,7,5130.83
26,m,14,PhD,7,8,5130.1
26,m,10,PhD,7,9,5129.74
27,m,8,PhD,6,7,5129.64
29,m,9,PhD,7,9,5128.77
24,m,9,PhD,7,8,5126.99
26,m,12,Ma,8,8,5126.21
25,m,10,PhD,6,8,5126.21
26,m,9,PhD,6,7,5126.16
28,m,11,PhD,8,8,5125.53
25,m,11,PhD,8,9,5125.42
27,m,11,PhD,7,8,5124.98
28,m,13,PhD,7,9,5124.92
29,m,11,PhD,6,7,5124.89
27,m,12,PhD,7,9,5124.87
32,m,8,PhD,7,7,5124.79
29,m,11,PhD,7,8,5123.85
28,m,13,Ma,6,8,5123.35
30,m,13,PhD,8,10,5123.04
29,m,8,PhD,7,8,5122.11
30,m,9,PhD,8,7,5121.97
28,m,12,PhD,8,8,5121.64
26,m,11,Ma,9,8,5121.42
28,m,11,Ma,8,9,5120.59
24,m,12,PhD,7,8,5120.47
25,m,8,PhD,7,9,5120.34
27,m,11,PhD,7,8,5120.27
26,m,11,Ma,8,10,5120.07
31,m,13,PhD,7,8,5119.72
29,m,9,PhD,7,8,5119.61
28,m,12,PhD,8,10,5119.51
30,m,11,PhD,8,9,5119.26
31,m,9,PhD,7,8,5118.58
24,m,9,PhD,8,10,5117.99
30,m,8,PhD,7,8,5117.88
26,m,9,PhD,8,9,5117.66
28,m,9,PhD,7,8,5117.57
28,m,11,PhD,8,8,5117.57
25,m,11,PhD,8,8,5116.57
25,m,13,Ma,7,8,5116.13
28,m,8,PhD,7,10,5116
29,m,8,PhD,9,8,5115.75
28,m,11,Ma,8,9,5115.72
24,m,10,PhD,6,8,5115.04
26,m,13,Ma,9,7,5114.76
25,m,9,PhD,7,8,5114.53
25,m,12,PhD,7,8,5114.14
26,m,10,Ma,7,8,5114.1
30,m,11,PhD,7,9,5113.87
29,m,11,PhD,7,6,5113.28
29,m,8,PhD,8,7,5113.12
30,m,12,PhD,7,9,5112.34
27,m,13,PhD,6,8,5112.03
26,m,9,PhD,7,9,5111.74
29,m,10,PhD,6,7,5111.28
27,m,9,PhD,7,9,5111.2
26,m,11,Ma,8,9,5110.96
26,m,10,PhD,6,7,5110.75
33,m,10,PhD,6,8,5110.71
24,m,14,PhD,7,7,5110.5
29,m,12,PhD,8,8,5109.79
27,m,9,PhD,5,7,5109.68
27,m,12,PhD,7,9,5109.53
27,m,10,PhD,6,7,5109.31
24,m,11,Ma,7,8,5109.28
28,m,11,PhD,6,7,5108.42
30,m,7,PhD,8,8,5107.65
31,m,11,PhD,7,9,5107.21
26,m,14,Ma,8,8,5105.93
28,m,13,Ma,8,9,5105.75
32,m,11,PhD,8,8,5105.67
28,m,9,PhD,7,10,5105.67
26,m,13,PhD,7,7,5105.55
25,m,10,PhD,6,8,5105.51
30,m,8,PhD,9,8,5105.36
25,m,7,PhD,7,8,5105.15
27,m,12,PhD,8,9,5104.76
27,m,11,Ma,6,8,5104.28
25,m,10,PhD,9,9,5104.28
32,m,11,Ma,7,9,5104.25
30,m,11,PhD,9,8,5104.05
29,m,9,PhD,7,8,5103.67
28,m,11,PhD,9,9,5103.49
29,m,8,PhD,8,9,5103.17
31,m,11,PhD,6,8,5103.1
29,m,12,PhD,6,9,5102.58
28,m,9,PhD,9,8,5102.25
23,m,7,PhD,7,8,5102.22
30,m,8,PhD,8,8,5101.91
29,m,11,PhD,7,7,5101.65
29,m,11,Ma,8,8,5101.62
29,m,10,Ma,8,9,5101.09
28,m,8,PhD,7,10,5099.3
28,m,7,PhD,7,8,5099.11
28,m,10,PhD,8,8,5099.05
27,m,10,PhD,8,9,5098.46
31,m,11,PhD,8,9,5098.32
32,m,9,PhD,8,7,5098.25
25,m,12,PhD,8,7,5098.16
27,m,9,PhD,8,9,5097.65
27,m,14,Ma,8,9,5097.59
27,m,9,PhD,8,8,5097.06
30,m,10,Ma,8,7,5096.82
27,m,10,PhD,7,10,5096.81
29,m,8,Ma,8,9,5096.1
28,m,11,Ma,8,10,5095.31
28,m,8,Ma,7,9,5094.97
27,m,7,PhD,9,7,5094.11
24,m,13,PhD,8,9,5094.03
26,m,14,Ma,8,8,5093.7
28,m,11,Ma,7,9,5093.45
29,m,10,Ma,8,9,5093.23
27,m,11,PhD,8,9,5093.22
32,m,9,PhD,6,8,5092.72
35,m,10,PhD,9,8,5092.24
28,m,10,PhD,8,8,5091.92
29,m,10,PhD,7,8,5091.82
24,m,9,PhD,6,6,5091.51
29,m,11,PhD,8,9,5091.33
30,m,10,PhD,9,9,5091.12
24,m,9,PhD,8,7,5090.91
26,m,9,PhD,7,8,5090.55
25,m,11,PhD,7,7,5089.69
29,m,12,Ma,8,7,5089.42
27,m,14,Ma,8,10,5089.3
26,m,8,PhD,7,8,5089.19
26,m,7,PhD,7,8,5089
25,m,11,PhD,9,8,5088.79
28,m,12,PhD,6,9,5088.73
29,m,12,Ma,8,8,5087.99
24,m,11,PhD,7,8,5087.87
25,m,11,PhD,8,7,5087.07
26,m,12,Ma,7,10,5086.58
25,m,11,PhD,8,7,5085.93
27,m,11,Ma,7,8,5085.85
28,m,9,PhD,7,9,5085.43
22,m,9,PhD,7,7,5085.16
25,m,9,PhD,9,7,5084.83
30,m,10,PhD,9,9,5083.28
30,m,12,Ma,8,8,5082.76
28,m,10,PhD,8,9,5082.69
29,m,9,PhD,8,8,5082.08
28,m,8,PhD,8,9,5081.25
33,m,13,PhD,7,10,5081.2
30,m,9,PhD,7,8,5081.16
30,m,9,PhD,7,9,5080.53
30,m,10,PhD,8,8,5079.81
32,m,10,PhD,8,9,5079.75
26,m,11,PhD,8,8,5079.44
30,m,9,Ma,8,9,5079
28,m,12,PhD,7,10,5078.26
27,m,12,PhD,8,8,5078.09
30,m,12,PhD,8,8,5077.09
26,m,12,PhD,8,9,5076.55
33,m,13,PhD,8,8,5076.49
24,m,10,PhD,8,9,5076
24,m,12,PhD,6,7,5075.91
28,m,12,Ma,6,9,5075.53
28,m,10,PhD,9,8,5075.42
25,m,8,PhD,9,8,5075.26
28,m,9,PhD,8,8,5074.84
29,m,10,PhD,7,9,5074.26
30,m,11,Ma,8,9,5074.18
28,m,10,PhD,7,8,5073.89
26,m,8,PhD,9,8,5073.76
29,m,11,Ma,7,8,5073.29
26,m,9,PhD,8,7,5073.24
28,m,12,PhD,9,9,5073.17
28,m,8,PhD,7,10,5072.6
27,m,13,PhD,8,8,5072.44
27,m,12,PhD,7,8,5071.88
30,m,10,Ma,6,7,5071.41
26,m,8,PhD,7,8,5071.22
26,m,10,PhD,7,9,5070.66
28,m,9,PhD,7,8,5070.29
27,m,10,PhD,7,10,5070.1
31,m,9,PhD,8,8,5070.03
29,m,11,PhD,7,8,5069.63
30,m,14,PhD,7,8,5069.62
24,m,10,PhD,6,7,5069.21
29,m,11,Ma,6,8,5068.9
27,m,8,PhD,7,9,5068.78
23,m,10,PhD,6,7,5068.5
23,m,6,PhD,8,10,5068.46
28,m,11,PhD,8,9,5068.17
25,m,10,PhD,7,8,5068.03
29,m,10,PhD,10,8,5067.84
26,m,10,PhD,7,9,5067.59
24,m,13,PhD,8,9,5067.24
28,m,12,Ma,8,8,5066.81
25,m,12,Ma,8,8,5066.44
23,m,10,PhD,7,8,5065.77
27,m,11,PhD,9,9,5065.68
24,m,7,PhD,8,8,5064.98
32,m,11,Ma,6,9,5064.59
30,m,10,PhD,7,8,5064.46
29,m,10,PhD,7,9,5064.02
29,m,10,PhD,9,9,5064.01
28,m,8,PhD,8,8,5063.93
30,m,12,PhD,6,7,5063.81
23,m,14,Ma,7,9,5063.48
26,m,10,PhD,7,10,5063.48
23,m,7,PhD,9,8,5063.45
33,m,12,Ma,6,7,5063.4
24,m,11,PhD,7,8,5063.38
25,m,11,PhD,8,9,5062.67
33,m,9,PhD,7,9,5062.22
27,m,13,PhD,8,8,5062.18
26,m,12,Ma,8,9,5061.99
31,m,8,PhD,9,9,5061.59
29,m,13,Ma,8,9,5061.54
30,m,12,PhD,7,8,5061.12
32,m,11,PhD,7,9,5061.08
30,m,11,Ma,7,8,5060.53
30,m,11,PhD,7,10,5060.41
22,m,12,PhD,7,8,5060.14
25,m,15,Ma,7,7,5060.01
32,m,13,Ma,6,7,5059.26
29,m,10,PhD,8,9,5059.24
30,m,8,PhD,9,8,5058.86
30,m,10,PhD,8,8,5058.75
26,m,8,PhD,8,9,5058.7
25,m,8,PhD,7,8,5058.64
34,m,10,PhD,8,9,5058.2
26,m,10,PhD,8,9,5057.95
31,m,10,PhD,7,10,5057.86
27,m,10,Ma,6,7,5056.7
31,m,10,PhD,8,9,5056.38
26,m,10,PhD,8,8,5056.18
28,m,10,PhD,6,6,5056.09
26,m,10,PhD,8,10,5055.86
28,m,10,PhD,7,9,5055.62
26,m,9,PhD,9,10,5055.61
27,m,12,PhD,6,6,5055.58
30,m,11,PhD,7,9,5055.42
29,m,13,Ma,7,10,5055.14
26,m,8,PhD,7,7,5054.69
30,m,8,PhD,9,8,5054.57
27,m,10,PhD,8,9,5053.75
29,m,10,PhD,9,8,5053.66
26,m,12,PhD,7,8,5053.4
27,m,9,PhD,8,8,5053.11
25,m,12,PhD,6,7,5052.94
28,m,11,PhD,8,8,5052.51
27,m,10,PhD,7,9,5052.33
23,m,11,Ma,7,9,5052.16
27,m,9,PhD,8,8,5052.03
27,m,10,PhD,8,8,5051.87
30,m,12,Ma,7,9,5051.83
26,m,12,Ma,7,9,5051.73
27,m,10,PhD,7,8,5051.64
29,m,12,PhD,7,8,5051.47
26,m,12,PhD,9,10,5051.15
28,m,10,PhD,7,8,5050.53
26,m,13,Ma,7,8,5050.31
29,m,8,PhD,6,7,5049.91
29,m,9,PhD,6,6,5049.71
34,m,9,PhD,9,9,5049.53
23,m,10,PhD,8,7,5048.07
26,m,11,PhD,8,8,5047.58
27,m,11,PhD,7,9,5047.35
29,m,10,Ma,8,9,5046.04
27,m,12,Ma,8,10,5045.82
26,m,10,PhD,7,10,5045.69
27,m,10,PhD,9,9,5045.09
27,m,11,PhD,7,8,5045.06
27,m,9,PhD,9,9,5044.86
29,m,10,PhD,8,8,5044.85
26,m,10,Ma,8,8,5044.62
26,m,10,PhD,7,8,5044.5
31,m,11,PhD,7,7,5044.47
25,m,11,PhD,7,8,5044.47
27,m,10,Ma,7,8,5044.4
24,m,13,Ma,7,8,5044.15
29,m,11,PhD,9,8,5043.86
28,m,9,PhD,7,9,5043.22
29,m,10,PhD,7,8,5043.02
29,m,12,PhD,8,9,5042.99
25,m,10,PhD,8,9,5042.69
29,m,14,PhD,8,7,5042.57
30,m,11,PhD,8,10,5042.26
35,m,11,PhD,7,9,5041.73
24,m,11,Ma,7,8,5041.4
26,m,13,Ma,8,8,5041.35
27,m,9,PhD,7,9,5041.3
26,m,9,PhD,7,9,5040.91
29,m,12,PhD,9,9,5040.61
25,m,13,PhD,7,9,5040.53
25,m,8,PhD,8,8,5040.46
28,m,12,PhD,8,8,5040.2
29,m,11,PhD,8,8,5039.86
31,m,10,PhD,8,10,5039.8
28,m,11,PhD,6,7,5039.45
25,m,12,PhD,8,8,5039.34
26,m,10,PhD,8,9,5039.05
32,m,12,PhD,8,7,5038.53
28,m,10,PhD,9,8,5038.45
29,m,7,PhD,7,10,5038.23
29,m,13,PhD,6,7,5038.07
24,m,9,PhD,7,10,5037.79
27,m,10,PhD,7,9,5037.74
27,m,10,PhD,9,8,5037.62
33,m,10,PhD,9,7,5037.5
25,m,13,PhD,9,9,5037.34
27,m,9,PhD,7,7,5037.24
26,m,11,Ma,8,9,5037.22
26,m,11,PhD,6,9,5037.16
29,m,11,PhD,6,7,5036.85
22,m,10,PhD,7,9,5036.79
25,m,12,Ma,8,8,5036.44
27,m,9,Ma,8,9,5035.89
31,m,9,PhD,7,10,5034.8
30,m,8,PhD,7,9,5034.75
26,m,12,Ma,8,9,5033.66
27,m,11,Ma,8,8,5033.61
30,m,11,PhD,7,9,5033.39
30,m,10,PhD,8,8,5033.38
26,m,15,Ma,7,9,5033.36
26,m,11,PhD,6,7,5032.52
23,m,14,Ma,8,9,5032.24
29,m,11,Ma,7,7,5031.87
30,m,12,Ma,8,10,5031.64
29,m,12,Ma,7,8,5031.41
25,m,10,PhD,7,8,5030.35
25,m,11,Ma,7,9,5030.28
24,m,9,PhD,8,7,5029.93
26,m,11,PhD,7,8,5029.93
30,m,11,PhD,8,8,5029.85
31,m,9,PhD,9,8,5029.82
27,m,9,PhD,8,9,5029.33
27,m,12,Ma,7,8,5029.32
32,m,10,PhD,7,8,5028.7
30,m,11,PhD,6,8,5028.68
28,m,9,Ma,9,9,5027.84
29,m,11,Ma,8,8,5027.58
31,m,8,PhD,9,9,5027.01
29,m,10,PhD,6,7,5026.99
25,m,14,Ma,7,9,5025.74
28,m,11,PhD,7,8,5025.74
25,m,11,Ma,7,8,5025.41
27,m,9,PhD,6,7,5025.38
29,m,11,Ma,7,8,5024.47
27,m,12,Ma,8,10,5023.48
25,m,9,PhD,7,8,5022.98
29,m,10,PhD,7,8,5022.93
28,m,10,PhD,7,10,5022.92
26,m,11,Ma,8,9,5022.53
25,m,13,PhD,7,9,5022.36
28,m,9,PhD,7,10,5022.28
28,m,11,PhD,6,7,5021.56
27,m,12,PhD,7,9,5021.37
24,m,11,PhD,8,8,5021.22
29,m,11,PhD,7,9,5021.17
25,m,9,PhD,7,8,5021.14
25,m,9,PhD,6,6,5020.86
31,m,13,PhD,8,8,5020.07
28,m,7,PhD,7,8,5019.83
28,m,14,Ma,9,8,5019.7
28,m,11,PhD,8,9,5019.08
27,m,7,PhD,7,9,5018.68
28,m,11,Ma,8,8,5018.43
27,m,10,PhD,7,8,5017.88
27,m,13,Ma,7,9,5017.58
32,m,11,PhD,7,7,5017.53
28,m,9,Ma,7,9,5017.36
27,m,10,PhD,8,9,5017.17
31,m,11,Ma,6,8,5017.14
26,m,13,PhD,9,10,5016.8
28,m,10,PhD,8,10,5016.71
28,m,12,Ma,7,8,5016.68
29,m,9,PhD,7,9,5015.74
30,m,10,PhD,7,7,5014.68
26,m,10,PhD,7,10,5014.42
28,m,8,PhD,8,8,5014.26
29,m,10,Ma,7,9,5014.25
31,m,10,PhD,7,9,5014.02
21,m,13,Ma,8,9,5013.66
27,m,11,PhD,8,9,5013.59
30,m,12,PhD,7,8,5013.31
24,m,9,PhD,6,8,5013.25
29,m,8,PhD,8,9,5013.01
30,m,12,PhD,7,8,5012.81
28,m,9,PhD,8,8,5011.76
26,m,10,PhD,7,9,5011.24
26,m,12,PhD,7,9,5010.91
23,m,13,PhD,7,9,5010.81
21,m,8,PhD,8,7,5010.59
29,m,8,PhD,7,8,5010.3
24,m,11,Ma,7,9,5009.75
25,m,8,PhD,6,8,5009.73
26,m,9,Ma,8,7,5009.21
21,m,12,PhD,8,8,5009.05
29,m,11,PhD,8,9,5009
27,m,11,Ma,9,9,5008.9
26,m,10,PhD,6,6,5008.68
27,m,11,Ma,8,9,5008.33
27,m,11,PhD,7,8,5008
25,m,10,PhD,6,7,5007.97
29,m,12,PhD,8,9,5007.94
27,m,11,PhD,8,8,5007.93
29,m,11,PhD,8,9,5007.87
24,m,10,PhD,7,9,5007.68
33,m,11,Ma,9,7,5007.16
23,m,9,PhD,6,7,5006.76
29,m,9,PhD,8,10,5006.58
28,m,12,Ma,8,9,5006.49
27,m,10,Ma,7,10,5005.81
29,m,12,PhD,8,8,5005.59
25,m,12,PhD,8,10,5005.06
33,m,11,Ma,8,7,5004.88
30,m,11,PhD,8,8,5004.78
23,m,10,PhD,8,9,5004.76
27,m,10,PhD,6,7,5004.49
23,m,9,PhD,7,7,5004.36
28,m,12,PhD,7,8,5004.28
30,m,14,Ma,8,9,5004.27
26,m,12,Ma,8,10,5004.09
32,m,10,PhD,8,9,5003.93
27,m,11,PhD,9,9,5003.86
29,m,11,PhD,7,8,5003.8
29,m,8,PhD,8,9,5003.37
30,m,11,PhD,10,9,5003.05
29,m,12,Ma,7,8,5002.95
26,m,8,PhD,8,9,5002.95
27,m,10,PhD,7,9,5002.43
22,m,10,PhD,8,8,5002.42
32,m,13,PhD,8,8,5002.05
28,m,11,PhD,10,9,5001.99
31,m,10,Ma,6,8,5001.93
29,m,12,Ma,8,8,5001.59
24,m,9,PhD,8,9,5001.58
27,m,9,PhD,8,10,5001.19
28,m,11,PhD,8,6,5001.17
26,m,11,PhD,9,9,5000.57
31,m,7,PhD,7,8,5000.34
29,m,11,Ma,8,8,5000.03
31,m,10,PhD,6,6,4999.98
26,m,11,PhD,7,9,4999.84
27,m,9,PhD,9,8,4999.63
22,m,11,PhD,8,8,4999.62
24,m,12,PhD,7,8,4999.58
27,m,10,Ma,7,9,4998.85
30,m,12,PhD,9,10,4998.72
27,m,12,PhD,7,9,4998.56
29,m,7,PhD,7,8,4998.48
27,m,12,Ma,7,9,4998.05
25,m,10,PhD,8,8,4997.09
29,m,13,PhD,7,7,4996.66
30,m,9,PhD,8,8,4996.65
27,m,12,PhD,7,7,4996.61
29,m,10,PhD,6,9,4996.43
32,m,7,PhD,7,6,4996.35
24,m,9,PhD,7,8,4996.04
27,m,11,PhD,9,8,4995.17
25,m,10,PhD,7,9,4994.22
28,m,14,Ma,5,9,4994.14
26,m,12,PhD,8,8,4993.41
28,m,11,PhD,8,8,4993.22
25,m,11,Ma,6,8,4993
25,m,13,Ma,8,8,4992.87
29,m,13,PhD,7,8,4992.66
26,m,12,Ma,9,9,4992.37
31,m,11,PhD,7,7,4992
28,m,12,PhD,7,9,4991.98
27,m,12,Ma,7,8,4991.92
27,m,9,Ma,7,7,4991.7
31,m,11,PhD,8,9,4991.48
31,m,10,Ma,8,8,4991.39
26,m,11,PhD,7,10,4991.21
25,m,9,PhD,6,9,4990.94
26,m,12,Ma,6,8,4990.89
26,m,11,Ma,7,8,4990.69
23,m,11,PhD,6,8,4990.56
26,m,12,Ma,8,8,4990.46
31,m,8,Ma,7,9,4990.41
24,m,10,PhD,8,8,4990.37
29,m,12,PhD,7,9,4989.89
22,m,11,Ma,8,9,4989.09
27,m,9,PhD,8,9,4988.94
26,m,12,Ma,9,9,4988.55
33,m,12,PhD,9,8,4988.52
27,m,11,Ma,7,8,4988.17
26,m,10,PhD,7,9,4987.92
27,m,12,Ma,7,8,4987.69
29,m,9,PhD,6,8,4987.27
28,m,8,PhD,6,7,4987.19
27,m,12,PhD,9,8,4986.91
29,m,12,Ma,8,8,4986.22
24,m,12,PhD,7,9,4985.76
29,m,12,PhD,7,9,4985.69
26,m,10,PhD,8,8,4985.42
30,m,9,PhD,8,9,4985.02
33,m,13,PhD,6,9,4984.95
26,m,10,PhD,7,9,4984.47
28,m,8,PhD,7,8,4984.17
31,m,9,PhD,9,8,4984.08
32,m,11,PhD,7,9,4984.06
26,m,9,PhD,7,9,4984.01
30,m,9,PhD,7,9,4983.91
30,m,8,PhD,8,10,4983.79
27,m,10,Ma,6,9,4983.77
29,m,12,Ma,8,8,4983.5
28,m,11,PhD,7,8,4983.43
24,m,12,PhD,7,9,4982.44
27,m,10,PhD,8,10,4982.43
26,m,11,PhD,8,9,4982.42
27,m,9,PhD,9,9,4982.33
29,m,10,Ma,9,7,4981.04
30,m,9,PhD,7,10,4980.11
27,m,11,Ma,9,8,4979.98
22,m,13,Ma,9,7,4979.71
28,m,10,PhD,8,8,4978.89
29,m,11,Ma,8,8,4978.36
28,m,11,PhD,8,8,4977.74
28,m,7,PhD,7,8,4977.3
29,m,9,PhD,8,8,4977.07
26,m,10,PhD,7,8,4976.89
25,m,11,Ma,6,9,4976.76
27,m,10,PhD,6,8,4976.73
29,m,10,PhD,7,8,4976.34
23,m,11,PhD,7,9,4976.04
31,m,12,PhD,7,9,4975.9
27,m,11,PhD,7,8,4975.77
29,m,9,PhD,7,8,4975.65
26,m,9,PhD,7,9,4975.56
27,m,11,PhD,7,7,4975.52
26,m,12,Ma,7,7,4975.03
27,m,12,PhD,7,9,4974.9
25,m,13,Ma,9,7,4973.29
28,m,9,PhD,6,8,4973.27
30,m,11,Ma,8,9,4972.85
29,m,10,PhD,8,9,4972.84
33,m,8,PhD,7,8,4972.84
26,m,11,Ma,7,8,4972.56
27,m,12,Ma,7,8,4972.38
31,m,12,Ma,7,9,4972.21
28,m,9,PhD,8,8,4972.21
26,m,12,Ma,9,8,4972.19
25,m,8,PhD,8,9,4972.15
28,m,8,Ma,6,8,4971.8
25,m,8,PhD,7,9,4971.77
28,m,9,Ma,8,8,4971.6
25,m,10,PhD,7,9,4971.19
29,m,11,PhD,8,9,4971.04
28,m,10,PhD,7,9,4970.91
29,m,13,PhD,8,8,4970.72
29,m,9,PhD,7,8,4970.71
26,m,10,PhD,8,9,4970.68
28,m,11,PhD,7,10,4970.62
29,m,13,Ma,8,8,4970.41
24,m,11,Ma,8,9,4969.63
30,m,11,PhD,8,10,4969.59
26,m,14,Ma,9,9,4969.49
26,m,11,PhD,6,7,4969.45
27,m,11,PhD,7,10,4968.42
30,m,10,PhD,8,9,4967.65
28,m,13,PhD,7,8,4967.19
26,m,9,Ma,9,9,4966.74
26,m,10,PhD,7,9,4966.38
28,m,11,PhD,8,7,4965.93
30,m,9,PhD,8,9,4965.57
24,m,10,PhD,6,7,4965.3
30,m,14,Ma,8,9,4964.83
33,m,10,PhD,9,10,4964.81
26,m,8,PhD,9,10,4964.8
29,m,10,PhD,7,10,4964.78
31,m,14,Ma,7,8,4964.26
28,m,15,Ma,8,8,4963.9
26,m,12,PhD,7,9,4963.74
27,m,11,Ma,8,10,4963.73
30,m,9,Ma,6,7,4963.43
33,m,10,PhD,8,7,4963.16
32,m,11,Ma,7,7,4963
28,m,11,PhD,8,9,4962.92
24,m,12,PhD,7,7,4962.79
24,m,11,PhD,8,8,4962.76
26,m,13,Ma,8,10,4962.52
28,m,12,PhD,9,10,4962.51
30,m,13,Ma,7,9,4962.42
27,m,9,PhD,7,10,4962.38
24,m,9,Ma,6,8,4962.37
32,m,9,PhD,8,7,4962.09
26,m,9,PhD,8,9,4961.79
30,m,12,PhD,6,7,4961.57
28,m,9,PhD,7,9,4960.73
31,m,8,PhD,7,8,4960.04
25,m,14,Ma,7,10,4960.02
25,m,13,Ma,9,7,4959.18
32,m,13,PhD,6,9,4959.13
31,m,11,Ma,8,10,4959.07
27,m,12,PhD,9,8,4959.02
31,m,10,PhD,8,8,4958.84
27,m,11,Ma,8,9,4958.73
29,m,9,PhD,8,10,4958.56
25,m,9,Ma,7,8,4957.53
24,m,10,PhD,7,9,4957.14
28,m,12,Ma,7,9,4957.04
23,m,10,Ma,8,8,4956.96
23,m,10,PhD,7,9,4956.91
30,m,10,PhD,7,9,4956.85
28,m,12,PhD,7,8,4956.69
25,m,11,PhD,8,9,4956.69
30,m,6,PhD,8,9,4956.35
26,m,11,PhD,7,9,4956.26
24,m,10,Ma,7,9,4956.15
27,m,10,PhD,6,7,4956.11
29,m,11,Ma,7,9,4955.76
28,m,9,PhD,7,9,4955.13
27,m,9,PhD,6,8,4954.96
25,m,12,PhD,9,8,4954.56
29,m,8,PhD,7,7,4954.52
26,m,10,PhD,8,8,4953.91
27,m,7,PhD,7,10,4953.28
30,m,9,Ma,7,8,4953.23
27,m,13,Ma,8,8,4952.97
23,m,10,PhD,7,9,4952.83
29,m,9,PhD,7,8,4952.4
29,m,10,PhD,9,8,4952.29
28,m,11,Ma,7,8,4952.23
28,m,9,Ma,7,8,4951.94
31,m,10,PhD,7,8,4951.58
30,m,9,Ma,7,9,4951.01
28,m,10,PhD,7,8,4950.75
28,m,9,PhD,8,8,4950.33
27,m,7,PhD,6,8,4950.21
24,m,13,Ma,8,9,4950.19
25,m,10,Ma,7,10,4949.43
